"ULTIMA ATUALIZACAO";"02/07/2022 02:01"
"ANO";"MES";"SENADOR";"TIPO_DESPESA";"CNPJ_CPF";"FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO";"COD_DOCUMENTO"
"2022";"5";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"HWDDVX";"28/04/2022";"Companhia Aérea: LATAM, Localizador: HWDDVX. Passageiros: SORAYA VIEIRA THRONICKE (Matrícula 341578, PARLAMENTAR), Voo: 3712 - BSB - CGR - 05/05/2022;";"1621,2";"2180083"
"2022";"5";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"XGBZIH";"18/05/2022";"Companhia Aérea: LATAM, Localizador: XGBZIH. Passageiros: SORAYA VIEIRA THRONICKE (Matrícula 341578, PARLAMENTAR), Voo: 3264 - GRU - BSB - 30/05/2022; SORAYA VIEIRA THRONICKE (Matrícula 341578, PARLAMENTAR), Voo: 3275 - CGR - GRU - 30/05/2022;";"1613,29";"2181652"
"2022";"5";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"WXRFXL";"18/05/2022";"Companhia Aérea: LATAM, Localizador: WXRFXL. Passageiros: SORAYA VIEIRA THRONICKE (Matrícula 341578, PARLAMENTAR), Voo: 3712 - BSB - CGR - 26/05/2022;";"3201,34";"2181651"
"2022";"5";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"IBSGYC";"20/05/2022";"Companhia Aérea: LATAM, Localizador: IBSGYC. Passageiros: DIEGO VELOSO FERREIRA (Matrícula 181575, COMISSIONADO), Voo: 3264 - GRU - BSB - 30/05/2022; DIEGO VELOSO FERREIRA (Matrícula 181575, COMISSIONADO), Voo: 3275 - CGR - GRU - 30/05/2022;";"1378,66";"2181046"
"2022";"5";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"IUUKJE";"20/05/2022";"Companhia Aérea: LATAM, Localizador: IUUKJE. Passageiros: DIEGO VELOSO FERREIRA (Matrícula 181575, COMISSIONADO), Voo: 3712 - BSB - CGR - 23/05/2022;";"2542,89";"2181045"
"2022";"5";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"TWTJGL";"24/05/2022";"Companhia Aérea: LATAM, Localizador: TWTJGL. Passageiros: MARIA LUIZA PIMENTA DA CUNHA (Matrícula 343319, COMISSIONADO), Voo: 3713 - CGR - BSB - 31/05/2022;";"1618,13";"2181130"
"2022";"5";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"55.340.921/0019-14";"Viação Motta Ltda";"01WPXW";"13/05/2022";"";"329";"2181363"
"2022";"6";"SORAYA THRONICKE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"32.887.404/0001-35";"Denis Freire Rocha Tecnologia em informação ME";"008057";"03/06/2022";"";"150";"2181650"
"2022";"6";"SORAYA THRONICKE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"16.978.175/0001-08";"ADRIA VIAGENS E TURISMO LTDA";"000.612";"31/05/2022";"";"259";"2181494"
"2022";"6";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"TWTJGL";"24/05/2022";"Companhia Aérea: LATAM, Localizador: TWTJGL. Passageiros: MARIA LUIZA PIMENTA DA CUNHA (Matrícula 343319, COMISSIONADO), Voo: 3712 - BSB - CGR - 02/06/2022;";"1678,13";"2182641"
"2022";"6";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"AMMFFQ";"27/05/2022";"Companhia Aérea: LATAM, Localizador: AMMFFQ. Passageiros: SORAYA VIEIRA THRONICKE (Matrícula 341578, PARLAMENTAR), Voo: 3712 - BSB - CGR - 02/06/2022;";"1832,63";"2182088"
"2022";"6";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"JYGXXA";"02/06/2022";"Companhia Aérea: LATAM, Localizador: JYGXXA. Passageiros: SORAYA VIEIRA THRONICKE (Matrícula 341578, PARLAMENTAR), Voo: 3114 - CGH - CGR - 08/06/2022; SORAYA VIEIRA THRONICKE (Matrícula 341578, PARLAMENTAR), Voo: 3005 - BSB - CGH - 08/06/2022;";"1882,56";"2182089"
"2022";"6";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"UKFLQZ";"14/06/2022";"Companhia Aérea: GOL, Localizador: UKFLQZ. Passageiros: SORAYA VIEIRA THRONICKE (Matrícula 341578, PARLAMENTAR), Voo: 1490 - CGH - CGR - 15/06/2022;";"2217,78";"2182381"
"2022";"6";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"EORMVI";"19/06/2022";"Companhia Aérea: LATAM, Localizador: EORMVI. Passageiros: SORAYA VIEIRA THRONICKE (Matrícula 341578, PARLAMENTAR), Voo: 3713 - CGR - BSB - 21/06/2022;";"2190,46";"2182642"
"2022";"6";"SORAYA THRONICKE";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM Turismo Ltda";"IHSOWX";"20/06/2022";"Companhia Aérea: LATAM, Localizador: IHSOWX. Passageiros: SORAYA VIEIRA THRONICKE (Matrícula 341578, PARLAMENTAR), Voo: 3204 - BSB - CGR - 23/06/2022;";"2193,42";"2182643"
"2022";"1";"STYVENSON VALENTIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"16.870.671/0001-43";"ACL COMÉRCIO & SERVIÇO LIMITADO";"0000011523";"31/01/2022";"";"171,5";"2173584"
"2022";"1";"STYVENSON VALENTIM";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"IGDLRH";"25/01/2022";"Companhia Aérea: LATAM, Localizador: IGDLRH. Passageiros: EANN STYVENSON VALENTIM MENDES (Matrícula 341347, PARLAMENTAR), Voo: 3402 - NATAL-BRASÍLIA - 31/01/2022;";"1925,1";"2173513"
"2022";"2";"STYVENSON VALENTIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"16.870.671/0001-43";"ACL COMÉRCIO & SERVIÇO LIMITADO";"0000011920";"25/02/2022";"";"171,5";"2175915"
"2022";"2";"STYVENSON VALENTIM";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"DUPHIE";"01/02/2022";"Companhia Aérea: LATAM, Localizador: DUPHIE. Passageiros: EANN STYVENSON VALENTIM MENDES (Matrícula 341347, PARLAMENTAR), Voo: 3342 - BRASÍLIA-NATAL - 04/02/2022;";"1689,23";"2174234"
"2022";"3";"STYVENSON VALENTIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"16.870.671/0001-43";"ACL COMÉRCIO & SERVIÇO LIMITADO";"0000012198";"31/03/2022";"";"173,5";"2177617"
"2022";"3";"STYVENSON VALENTIM";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"DOYQMB";"11/03/2022";"Companhia Aérea: LATAM, Localizador: DOYQMB. Passageiros: EANN STYVENSON VALENTIM MENDES (Matrícula 341347, PARLAMENTAR), Voo: 3402 - NATAL-BRASÍLIA - 22/03/2022;";"1582,2";"2176769"
"2022";"4";"STYVENSON VALENTIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"16.870.671/0001-43";"ACL COMÉRCIO & SERVIÇO LIMITADO";"0000012573";"29/04/2022";"";"171,5";"2179859"
"2022";"4";"STYVENSON VALENTIM";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"MFXDLU";"08/04/2022";"Companhia Aérea: GOL, Localizador: MFXDLU. Passageiros: EANN STYVENSON VALENTIM MENDES (Matrícula 341347, PARLAMENTAR), Voo: 1791 - NATAL-BRASÍLIA - 09/05/2022; EANN STYVENSON VALENTIM MENDES (Matrícula 341347, PARLAMENTAR), Voo: 1952 - BRASÍLIA-NATAL - 14/05/2022;";"5867,44";"2180267"
"2022";"4";"STYVENSON VALENTIM";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"HHPZDM";"07/04/2022";"Companhia Aérea: LATAM, Localizador: HHPZDM. Passageiros: EANN STYVENSON VALENTIM MENDES (Matrícula 341347, PARLAMENTAR), Voo: 3758 - BRASÍLIA-NATAL - 08/04/2022;";"2853,23";"2178099"
"2022";"5";"STYVENSON VALENTIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"16.870.671/0001-43";"ACL COMÉRCIO & SERVIÇO LIMITADO";"0000012937";"31/05/2022";"";"171,5";"2181711"
"2022";"5";"STYVENSON VALENTIM";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"YGCEOY";"20/05/2022";"Companhia Aérea: LATAM, Localizador: YGCEOY. Passageiros: EANN STYVENSON VALENTIM MENDES (Matrícula 341347, PARLAMENTAR), Voo: 3759 - NATAL-BRASÍLIA - 30/05/2022; EANN STYVENSON VALENTIM MENDES (Matrícula 341347, PARLAMENTAR), Voo: 3758 - BRASÍLIA-NATAL - 06/06/2022;";"5107,33";"2181751"
"2022";"6";"STYVENSON VALENTIM";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"RCDCXU";"07/06/2022";"Companhia Aérea: LATAM, Localizador: RCDCXU. Passageiros: EANN STYVENSON VALENTIM MENDES (Matrícula 341347, PARLAMENTAR), Voo: 3759 - NATAL-BRASÍLIA - 14/06/2022; EANN STYVENSON VALENTIM MENDES (Matrícula 341347, PARLAMENTAR), Voo: 3758 - BRASÍLIA-NATAL - 15/06/2022;";"5200,33";"2182274"
"2022";"3";"TASSO JEREISSATI";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"20.647.510/0001-62";"FAAV CONSULTORIA ECONOMICA E EMPRESARIAL LTDA";"00000085";"14/03/2022";"";"14200";"2177183"
"2022";"4";"TASSO JEREISSATI";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"20.647.510/0001-62";"FAAV CONSULTORIA ECONOMICA E EMPRESARIAL LTDA";"00000086";"18/04/2022";"";"14200";"2178598"
"2022";"5";"TASSO JEREISSATI";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"20.647.510/0001-62";"FAAV CONSULTORIA ECONOMICA E EMPRESARIAL LTDA";"00000087";"15/05/2022";"";"14200";"2180781"
"2022";"5";"TASSO JEREISSATI";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"RZCLLO";"10/05/2022";"Companhia Aérea: GOL, Localizador: RZCLLO. Passageiros: TASSO RIBEIRO JEREISSATI (Matrícula 161140, PARLAMENTAR), Voo: 1445 - BSB/CGH - 12/05/2022;";"3998,97";"2181492"
"2022";"5";"TASSO JEREISSATI";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"YVBWHN";"12/05/2022";"Companhia Aérea: GOL, Localizador: YVBWHN. Passageiros: MARIA DE LOURDES LEITE TÉOFILO (Matrícula 162891, COMISSIONADO), Voo: 1708 - BSB/FOR - 13/05/2022;";"3913,52";"2180161"
"2022";"5";"TASSO JEREISSATI";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"RDZ4JY";"25/05/2022";"Companhia Aérea: AZUL, Localizador: RDZ4JY. Passageiros: JOSÉ DENÍSIO PINHEIRO (Matrícula 163834, COMISSIONADO), Voo: 4638 - VCP/JDO - 25/05/2022; JOSÉ DENÍSIO PINHEIRO (Matrícula 163834, COMISSIONADO), Voo: 4397 - BSB/VCP - 25/05/2022;";"2434,22";"2180867"
"2022";"5";"TASSO JEREISSATI";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"GJYJJX";"25/05/2022";"Companhia Aérea: GOL, Localizador: GJYJJX. Passageiros: MARIA DE LOURDES LEITE TÉOFILO (Matrícula 162891, COMISSIONADO), Voo: 1708 - BSB/FOR - 27/05/2022;";"3547,34";"2180923"
"2022";"6";"TASSO JEREISSATI";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"20.647.510/0001-62";"FAAV CONSULTORIA ECONOMICA E EMPRESARIAL LTDA";"00000088";"12/06/2022";"";"14200";"2182785"
"2022";"6";"TASSO JEREISSATI";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"QLPRDX";"01/06/2022";"Companhia Aérea: LATAM, Localizador: QLPRDX. Passageiros: MARIA DE LOURDES LEITE TÉOFILO (Matrícula 162891, COMISSIONADO), Voo: 3729 - FOR/BSB - 06/06/2022; JOSÉ DENÍSIO PINHEIRO (Matrícula 163834, COMISSIONADO), Voo: 3729 - FOR/BSB - 06/06/2022;";"7510,06";"2181969"
"2022";"6";"TASSO JEREISSATI";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"IFDVZK";"23/06/2022";"Companhia Aérea: LATAM, Localizador: IFDVZK. Passageiros: JOSÉ DENÍSIO PINHEIRO (Matrícula 163834, COMISSIONADO), Voo: 3729 - FOR/BSB - 27/06/2022;";"3613,65";"2182799"
"2022";"6";"TASSO JEREISSATI";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"HIISDM";"23/06/2022";"Companhia Aérea: LATAM, Localizador: HIISDM. Passageiros: MARIA DE LOURDES LEITE TÉOFILO (Matrícula 162891, COMISSIONADO), Voo: 3729 - FOR/BSB - 27/06/2022;";"3613,65";"2182797"
"2022";"1";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.939.467/0001-15";"COMPANHIA DE ÁGUAS E ESGOTOS DE RORAIMA";"150690";"15/01/2022";"";"42,89";"2174565"
"2022";"1";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.341.470/0001-44";"ELETROBRAS DISTRIBUIÇÃO RORAIMA";"9357270";"28/01/2022";"";"212,7";"2175073"
"2022";"1";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"717.750.992-53";"HELEN ALICE COSTA DA SILVA";"001";"27/12/2021";"";"3100";"2173031"
"2022";"1";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"17.793.300/0001-78";"MAV-MONITORAMENTO DE ALARME E VIDEO LTDA-ME";"00054732";"01/02/2022";"";"198";"2174570"
"2022";"1";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.423.963/0149-29";"Oi Movel S.A";"888534491";"25/01/2022";"";"149,85";"2175074"
"2022";"1";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.640.560/0001-24";"RORAIMET TECNOLOGIA E TELECOMUNICAÇÕES LTDA ME";"000016260";"03/01/2022";"";"158,9";"2174566"
"2022";"1";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0016-49";"VIVO";"00001129373239";"11/01/2022";"";"549,98";"2174563"
"2022";"1";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.957.192/0002-60";"ALTO ASTRAL PRODUÇÕES LTDA-ME";"00000933";"26/01/2022";"";"1600";"2174569"
"2022";"1";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.653.101/0001-12";"EDITORA BOA VISTA LTDA.";"00023699";"25/01/2022";"";"2200";"2174568"
"2022";"1";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"07.343.176/0001-95";"GRÁFICA MAXTER LTDA.";"00003822";"18/01/2022";"";"20500";"2173037"
"2022";"1";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.387.825/0001-61";"Rede Amazonica de Rádio e Televisão";"105561";"28/01/2022";"";"300";"2175072"
"2022";"1";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"30.757.976/0003-36";"ANF Combustiveis e Comercio Eireli";"000122629";"08/01/2022";"";"100,01";"2173032"
"2022";"1";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"30.757.976/0003-36";"ANF Combustiveis e Comercio Eireli";"000124701";"14/01/2022";"";"100";"2173036"
"2022";"1";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"30.757.976/0003-36";"ANF Combustiveis e Comercio Eireli";"0000124826";"14/01/2022";"";"100,03";"2173035"
"2022";"1";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.625.917/0002-50";"Auto Posto Cacari";"000111644";"12/01/2022";"";"100";"2173237"
"2022";"1";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.625.917/0001-70";"BB PETRÓLEO LTDA";"000343186";"10/01/2022";"";"100";"2173033"
"2022";"1";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.522.923/0001-60";"CASARÃO DA VILA RESTAURANTE LTDA";"115457";"31/01/2022";"";"35,93";"2173503"
"2022";"1";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.468.484/0002-41";"kotinski e Cia Ltda";"000001382";"18/01/2022";"";"1478,01";"2173038"
"2022";"1";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.216.743/0001-90";"POSTO DE COMBUSTIVEIS 309 SUL LTDA";"134056";"26/01/2022";"";"225,95";"2173502"
"2022";"1";"TELMÁRIO MOTA";"Passagens aéreas, aquáticas e terrestres nacionais";"11.489.244/0001-04";"CONTINENTAL VIAGENS";"LHFQKA";"02/01/2022";"Companhia Aérea: GOL, Localizador: LHFQKA. Passageiros: TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 1818 - BSB / BVB - 08/01/2022;";"1989,02";"2173041"
"2022";"1";"TELMÁRIO MOTA";"Passagens aéreas, aquáticas e terrestres nacionais";"11.489.244/0001-04";"CONTINENTAL VIAGENS";"VWEPJA";"03/01/2022";"Companhia Aérea: LATAM, Localizador: VWEPJA. Passageiros: TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 4675 - BVB / BSB - 04/01/2022;";"2326,77";"2173040"
"2022";"1";"TELMÁRIO MOTA";"Passagens aéreas, aquáticas e terrestres nacionais";"11.489.244/0001-04";"CONTINENTAL VIAGENS";"WDFGEW";"10/01/2022";"Companhia Aérea: GOL, Localizador: WDFGEW. Passageiros: TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 1818 - BSB / BVB - 14/01/2022; TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 1818 - BSB / BVB - 14/01/2022;";"332,66";"2173501"
"2022";"1";"TELMÁRIO MOTA";"Passagens aéreas, aquáticas e terrestres nacionais";"11.489.244/0001-04";"CONTINENTAL VIAGENS";"63";"12/01/2022";"Companhia Aérea: LATAM, Localizador: RRTPGR. Passageiros: TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 4675 - BVB / BSB - 23/01/2022;";"451,5";"2173497"
"2022";"1";"TELMÁRIO MOTA";"Passagens aéreas, aquáticas e terrestres nacionais";"24.469.366/0001-72";"MANOEL VIAGENS TURISMO - MANU VIAGENS";"HFQOCZ";"06/01/2022";"Companhia Aérea: LATAM, Localizador: HFQOCZ. Passageiros: TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 3152 - BVB / BSB - 10/01/2022;";"668,77";"2173039"
"2022";"2";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.939.467/0001-15";"COMPANHIA DE ÁGUAS E ESGOTOS DE RORAIMA";"S / N";"15/02/2022";"";"42,89";"2175083"
"2022";"2";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.341.470/0001-44";"ELETROBRAS DISTRIBUIÇÃO RORAIMA";"9564826";"25/02/2022";"";"502,87";"2176698"
"2022";"2";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"717.750.992-53";"HELEN ALICE COSTA DA SILVA";"02";"24/01/2022";"";"3100";"2174575"
"2022";"2";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"17.793.300/0001-78";"MAV-MONITORAMENTO DE ALARME E VIDEO LTDA-ME";"55120";"01/03/2022";"";"198";"2180097"
"2022";"2";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76.535.764/0001-43";"Oi S/A - Em recuperação Judicial";"910087408";"25/02/2022";"";"149,85";"2177268"
"2022";"2";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.640.560/0001-24";"RORAIMET TECNOLOGIA E TELECOMUNICAÇÕES LTDA ME";"00016294";"07/02/2022";"";"158,9";"2175093"
"2022";"2";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO matriz";"S / N";"11/02/2022";"";"549,98";"2175085"
"2022";"2";"TELMÁRIO MOTA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"09.474.003/0001-31";"Ricca Comercio Ltda";"14996";"01/02/2022";"";"152,96";"2174572"
"2022";"2";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.957.192/0002-60";"ALTO ASTRAL PRODUÇÕES LTDA-ME";"00000946";"22/02/2022";"";"1600";"2175094"
"2022";"2";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.653.101/0001-12";"EDITORA BOA VISTA LTDA.";"23849";"21/02/2022";"";"350";"2175088"
"2022";"2";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.653.101/0001-12";"EDITORA BOA VISTA LTDA.";"23853";"22/02/2022";"";"2200";"2175089"
